cid	len
1230424	237
1230430	182
1230432	207
1230436	370
1230439	240
1230440	185
1230442	521
1230445	172
1230447	351
1230449	190
1230451	173
1230452	213
1230453	175
1230454	160
1230457	168
1230458	311
1230460	188
1230462	284
1230463	166
1230466	165
1230467	243
1230470	324
1230471	267
1230475	209
1230478	189
1230480	113
1230485	159
1230486	236
1230488	153
1230489	135
1230490	197
1230492	348
1230494	151
1230495	880
1230496	324
1230498	190
1230499	203
1230501	198
1230502	147
1230503	194
1230506	306
1230507	224
1230510	309
1230512	245
1230513	254
1230514	142
1230517	130
1230518	424
1230519	235
1230521	371
1230522	203
1230525	279
1230527	252
1230529	142
1230530	298
1230532	223
1230534	161
1230535	286
1230539	182
1230541	191
1230542	216
1230543	236
1230551	184
1230553	196
1230556	158
1230558	486
1230559	183
1230564	121
1230569	183
1230570	141
1230573	148
1230574	219
1230576	177
1230578	335
1230582	212
1230584	240
1230585	790
1230586	168
1230588	268
1230592	263
1230593	202
1230596	200
1230597	301
1230601	317
1230602	74
1230604	206
1230605	324
1230606	184
1230607	151
1230609	208
1230610	155
1230612	234
1230613	182
1230618	870
1230619	207
1230620	868
1230625	634
1230626	388
1230629	162
1230634	1280
1230636	260
1230638	141
1230639	190
1230640	199
1230642	209
1230647	181
1230648	170
1230655	103
1230656	170
1230658	153
1230662	252
1230663	279
1230664	160
1230669	240
1230674	182
1230675	192
1230676	175
1230677	114
1230678	145
1230682	152
1230688	167
1230689	172
1230691	145
1230693	304
1230695	162
1230700	308
1230702	251
1230703	238
1230704	879
1230705	218
1230706	175
1230707	274
1230708	170
1230709	229
1230710	193
1230714	261
1230716	390
1230722	266
1230724	134
1230725	187
1230726	141
1230734	153
1230735	339
1230737	184
1230739	140
1230740	200
1230741	157
1230742	40
1230746	175
1230750	196
1230751	180
1230756	468
1230757	163
1230759	209
1230761	157
1230763	164
1230766	137
1230767	118
1230769	187
1230772	291
1230778	187
1230779	230
1230789	281
1230791	119
1230792	173
1230795	199
1230800	186
1230801	254
1230807	39
1230810	190
1230812	39
1230813	493
1230820	250
1230822	183
1230823	162
1230824	367
1230826	156
1230827	138
1230831	272
1230833	245
1230835	138
1230836	178
1230838	158
1230840	241
1230841	187
1230844	178
1230846	144
1230848	185
1230850	182
1230854	181
1230857	137
1230859	213
1230862	421
1230865	199
1230866	161
1230868	167
1230872	150
1230878	190
1230879	279
1230885	305
1230888	419
1230892	307
1230893	238
1230894	154
1230897	391
1230899	285
1230900	131
1230901	302
1230903	308
1230907	210
1230908	234
1230909	169
1230910	154
1230917	175
1230919	193
1230920	188
1230923	183
1230925	143
1230926	226
1230927	352
1230930	171
1230931	205
1230934	186
1230935	240
1230936	226
1230938	864
1230939	174
1230942	126
1230943	214
1230947	145
1230950	142
1230951	140
1230954	180
1230956	180
1230958	257
1230959	401
1230960	136
1230961	178
1230964	222
1230965	194
1230966	162
1230969	118
1230984	391
1230985	133
1230986	176
1230987	234
1230989	142
1230990	202
1230991	392
1230993	305
1230995	284
1231000	289
1231001	218
1231002	161
1231007	143
1231011	201
1231012	225
1231013	339
1231014	180
1231016	203
1231017	373
1231018	184
1231019	242
1231020	714
1231021	162
1231023	224
1231029	282
1231030	380
1231033	178
1231035	180
1231038	161
1231047	163
1231049	508
1231051	209
1231053	317
1231056	256
1231058	168
1231060	190
1231061	165
1231065	189
1231067	327
1231071	179
1231073	181
1231074	279
1231075	329
1231078	171
1231079	445
1231080	166
1231083	200
1231084	322
1231086	156
1231087	304
1231088	368
1231091	121
1231092	207
1231095	233
1231097	134
1231099	153
1231103	254
1231104	153
1231107	227
1231110	199
1231114	485
1231117	73
1231118	213
1231120	135
1231121	162
1231124	239
1231126	160
1231127	413
1231131	121
1231135	174
1231139	161
1231143	185
1231146	405
1231152	174
1231153	313
1231155	401
1231156	145
1231157	167
1231159	239
1231170	190
1231173	183
1231174	200
1231176	299
1231178	157
1231180	380
1231181	157
1231182	156
1231183	169
1231184	327
1231186	178
1231189	141
1231190	370
1231192	455
1231194	205
1231198	314
1231199	142
1231202	144
1231206	201
1231207	180
1231209	146
1231211	180
1231216	190
1231220	218
1231221	160
1231222	192
1231224	227
1231225	208
1231227	156
1231228	175
1231229	191
1231231	146
1231232	251
1231233	189
1231235	253
1231239	246
1231245	154
1231246	170
1231247	259
1231248	222
1231249	241
1231251	184
1231253	240
1231256	283
1231257	208
1231258	282
1231266	194
1231267	626
1231270	159
1231271	469
1231272	288
1231277	193
1231278	184
1231280	259
1231291	247
1231292	196
1231293	209
1231296	180
1231299	221
1231300	234
1231303	141
1231305	242
1231307	147
1231310	195
1231313	192
1231314	232
1231316	189
1231318	180
1231320	174
1231322	363
1231323	367
1231324	44
1231327	215
1231330	155
1231331	127
1231333	235
1231334	193
1231335	401
1231336	294
1231337	180
1231338	248
1231341	146
1231343	270
1231344	174
1231346	193
1231349	425
1231355	405
1231361	165
1231362	244
1231365	336
1231366	169
1231367	199
1231368	156
1231375	365
1231377	114
1231381	311
1231383	166
1231384	226
1231387	148
1231391	535
1231392	180
1231393	148
1231394	369
1231395	207
1231397	202
1231399	165
1231400	159
1231401	605
1231402	292
1231406	279
1231410	182
1231411	232
1231413	119
1231414	441
1231418	156
1231419	325
1231420	211
1231423	164
1231425	231
1231426	178
1231427	193
1231432	324
1231434	172
1231437	199
1231438	162
1231439	215
1231440	193
1231441	108
1231443	152
1231446	180
1231448	207
1231449	171
1231451	134
1231458	220
1231462	145
1231465	165
1231466	411
1231467	146
1231469	198
1231474	171
1231477	235
1231479	226
1231480	681
1231481	179
1231482	208
1231485	230
1231490	202
1231495	196
1231498	161
1231500	248
1231501	126
1231503	223
1231504	192
1231508	139
1231509	250
1231510	136
1231511	223
1231512	122
1231515	150
1231517	357
1231518	407
1231519	183
1231522	121
1231525	245
1231527	329
1231532	190
1231534	514
1231536	222
1231537	104
1231538	237
1231539	212
1231541	352
1231545	207
1231546	169
1231551	357
1231553	242
1231555	145
1231558	249
1231561	180
1231567	255
1231571	187
1231572	298
1231576	600
1231577	221
1231578	219
1231579	304
1231587	431
1231591	165
1231592	201
1231594	211
1231597	327
1231598	175
1231606	1832
1231607	264
1231617	981
1231618	334
1231621	200
1231632	180
1231634	186
1231642	185
1231644	652
1231645	471
1231646	198
1231647	396
1231654	246
1231655	222
1231656	304
1231657	189
1231659	622
1231660	197
1231662	320
1231663	142
1231664	168
1231671	383
1231676	192
1231680	150
1231689	156
1231692	201
1231694	332
1231695	142
1231696	180
1231704	275
1231709	349
1231712	282
1231713	195
1231716	196
1231717	182
1231720	300
1231721	730
1231730	278
1231738	335
1231743	212
1231747	180
1231755	184
1231758	171
1231760	195
1231773	248
1231776	293
1231781	183
1231784	193
1231788	443
1231789	223
1231792	471
1231800	212
1231802	756
1231806	251
1231811	231
1231812	284
1231817	180
1231819	346
1231824	368
1231826	587
1231829	310
1231843	224
1231854	155
1231856	256
1231860	179
1231863	461
1231867	199
1231878	223
1231879	196
1231885	260
1231890	336
1231894	249
1231921	440
1231937	241
1231943	332
1231947	187
1231954	221
1231957	208
1231969	190
1231971	260
1231974	299
1231975	216
1231978	212
1231992	203
1232004	272
1232015	193
1232032	193
1232040	227
1232051	190
1232058	215
1232062	306
1232065	237
1232130	193
1232143	337
1232147	219
1232151	653
1232167	363
1232172	255
1232174	183
1232185	243
1232222	313
1232235	366
1232280	301
1232344	220
1232348	187
1232349	240
1232371	441
1232379	204
1232380	764
1232391	218
1232409	190
1232430	186
1232441	198
1232448	193
1232458	209
1232475	332
1232477	141
1232478	224
1232486	174
1232505	201
1232516	401
1232532	266
1232545	191
1232564	271
1232570	404
1232577	252
1232588	328
1232611	211
1232629	196
1232638	155
1232640	196
1232645	234
1232646	193
1232656	226
1232657	193
1232663	305
1232664	287
1232682	404
1232684	229
1232699	415
1232708	187
1232747	361
1232748	173
1232757	419
1232767	330
1232768	201
1232778	175
1232786	347
1232790	218
1232796	146
1232803	255
1232810	199
1232811	213
1232812	183
1232825	181
1232831	198
1232837	369
1232839	255
1232851	357
1232858	183
1232863	187
1232868	209
1232881	174
1232883	327
1232897	208
1232898	194
1232912	190
1232924	325
1232933	190
1232942	229
1232944	270
1232945	457
1232947	128
1232969	485
1233001	311
1233006	195
1233010	272
1233039	180
1233059	215
1233067	167
1233072	190
1233076	203
1233085	467
1233095	530
1233102	290
1233143	336
1233145	190
1233148	245
1233150	177
1233152	215
1233166	256
1233184	200
1233193	115
1233204	181
1233209	295
1233211	560
1233218	254
1233221	207
1233225	196
1233232	181
1233237	217
1233239	208
1233240	223
1233248	243
1233288	214
1233291	424
1233292	400
1233294	246
1233308	222
1233313	255
1233322	217
1233330	186
1233332	275
1233350	199
1233355	213
1233364	181
1233397	181
1233402	288
1233408	358
1233429	242
1233435	300
1233437	281
1233441	259
1233457	193
1233459	403
1233463	177
1233468	170
1233485	242
1233489	200
1233511	155
1233538	230
1233544	216
1233558	187
1233566	217
1233577	250
1233581	187
1233584	199
1233594	214
1233597	211
1233611	194
1233636	245
1233637	223
1233654	197
1233657	180
1233661	213
1233672	225
1233692	143
1233698	239
1233699	224
1233700	304
1233702	238
1233704	263
1233728	219
1233731	208
1233734	201
1233738	254
1233757	177
1233760	212
1233774	192
1233776	425
1233781	211
1233786	287
1233797	197
1233799	98
1233802	216
1233843	193
1233863	569
1233883	218
1233896	238
1233902	219
1233913	371
1233915	200
1233918	210
1233932	286
1233935	241
1233939	224
1233941	357
1233947	123
1233967	209
1233994	190
1233996	415
1234001	228
1234003	203
1234019	195
1234043	196
1234051	267
1234068	201
1234076	253
1234079	187
1234088	205
1234094	243
1234104	184
1234106	249
1234111	187
1234114	326
1234121	344
1234175	159
1234177	334
1234179	259
1234190	229
1234208	227
1234213	199
1234217	251
1234225	193
1234243	416
1234246	218
1234280	159
1234294	226
1234297	239
1234305	165
1234309	181
1234312	306
1234328	217
1234350	250
1234363	187
1234372	325
1234373	220
1234375	234
1234395	177
1234400	182
1234408	217
1234409	248
1234429	187
1234433	287
1234434	324
1234441	363
1234450	430
1234459	181
1234466	177
1234474	343
1234477	285
1234481	199
1234486	189
1234494	205
1234508	599
1234524	433
1234525	318
1234529	221
1234540	192
1234545	195
1234554	441
1234559	190
1234566	183
1234569	205
1234576	465
1234577	181
1234586	262
1234592	350
1234593	244
1234596	187
1234597	167
1234609	338
1234613	259
1234615	185
1234620	175
1234634	215
1234645	263
1234652	186
1234653	224
1234654	295
1234661	532
1234685	193
1234686	179
1234699	235
1234703	251
1234716	174
1234720	224
1234729	239
1234738	187
1234751	220
1234755	226
1234762	392
1234781	199
1234782	235
1234785	178
1234789	226
1234790	180
1234794	361
1234796	108
1234797	190
1234798	223
1234806	366
1234815	413
1234832	300
1234836	183
1234842	179
1234856	248
1234858	213
1234861	196
1234863	180
1234865	178
1234881	308
1234894	381
1234896	203
1234913	346
1234916	181
1234933	399
1234958	169
1235001	396
1235011	216
1235018	217
1235033	244
1235035	346
1235046	387
1235047	195
1235048	208
1235052	489
1235056	172
1235063	183
1235067	412
1235070	324
1235088	330
1235109	179
1235117	238
1235119	401
1235136	196
1235143	187
1235146	242
1235154	209
1235156	250
1235167	173
1235170	336
1235173	308
1235185	210
1235186	192
1235187	176
1235194	193
1235195	265
1235198	207
1235202	196
1235212	407
1235254	239
1235256	328
1235257	180
1235260	194
1235261	180
1235279	224
1235284	178
1235303	214
1235306	229
1235307	211
1235308	170
1235325	326
1235330	202
1235333	362
1235341	194
1235342	170
1235352	174
1235378	179
1235381	205
1235429	233
1235430	206
1235441	189
1235442	173
1235443	302
1235450	264
1235460	197
1235475	278
1235479	181
1235494	282
1235497	270
1235509	192
1235515	205
1235516	235
1235518	284
1235519	265
1235522	136
1235530	205
1235537	171
1235577	249
1235579	253
1235613	193
1235617	196
1235623	157
1235624	190
1235626	174
1235645	196
1235665	216
1235683	187
1235687	453
1235690	174
1235695	290
1235702	359
1235703	203
1235704	238
1235710	181
1235714	193
1235737	269
1235738	192
1235757	181
1235799	328
1235803	453
1235807	415
1235821	197
1235822	205
1235830	235
1235832	274
1235852	181
1235861	284
1235868	257
1235874	174
1235878	181
1235890	276
1235902	187
1235905	209
1235913	196
1235919	205
1235922	176
1235938	201
1235945	226
1235948	77
1235956	243
1235957	214
1235973	162
1235985	212
1235998	271
1236018	161
1236043	155
1236058	186
1236061	248
1236071	245
1236079	218
1236080	230
1236092	232
1236093	192
1236095	214
1236101	208
1236106	189
1236107	351
1236111	187
1236113	327
1236114	193
1236117	413
1236125	363
1236126	378
1236133	219
1236138	205
1236158	179
1236171	273
1236177	167
1236186	165
1236188	210
1236210	187
1236211	306
1236228	234
1236231	220
1236253	233
1236254	406
1236263	150
1236268	222
1236277	274
1236282	183
1236290	213
1236295	195
1236299	220
1236303	200
1236317	233
1236327	244
1236329	239
1236334	360
1236360	220
1236366	215
1236396	184
1236403	173
1236412	146
1236429	223
1236430	309
1236434	202
1236450	352
1236460	202
1236462	242
1236463	224
1236491	168
1236506	145
1236511	473
1236519	294
1236524	430
1236534	187
1236535	205
1236549	334
1236554	187
1236557	239
1236571	189
1236591	194
1236600	358
1236601	183
1236602	278
1236607	319
1236612	321
1236617	257
1236632	199
1236637	244
1236650	190
1236671	198
1236714	206
1236728	281
1236736	193
1236744	203
1236745	257
1236758	101
1236760	448
1236769	182
1236779	181
1236780	440
1236783	282
1236784	261
1236805	245
1236813	195
1236815	200
1236818	191
1236819	208
1236824	251
1236825	163
1236829	214
1236839	234
1236843	396
1236845	227
1236848	232
1236849	176
1236871	401
1236877	195
1236903	186
1236906	196
1236908	190
1236912	246
1236913	290
1236944	180
1236961	180
1236994	226
1237006	178
1237007	354
1237022	250
1237028	255
1237051	247
1237111	253
1237115	196
1237139	219
1237144	530
1237156	208
1237159	193
1237213	325
1237214	293
1237230	202
1237244	254
1237252	195
1237269	208
1237270	180
1237271	254
1237273	211
1237293	222
1237299	221
1237301	333
1237306	185
1237310	160
1237320	213
1237329	187
1237331	244
1237334	280
1237343	186
1237345	249
1237350	310
1237351	219
1237363	271
1237369	321
1237370	161
1237373	187
1237374	225
1237444	214
1237445	227
1237455	181
1237456	214
1237457	218
1237465	301
1237470	183
1237473	193
1237475	171
1237480	214
1237489	185
1237493	488
1237504	378
1237549	230
1237572	200
1237574	199
1237577	186
1237604	420
1237635	174
1237639	180
1237645	260
1237647	242
1237660	211
1237678	247
1237681	244
1237700	187
1237701	187
1237713	165
1237728	366
1237729	196
1237789	235
1237792	118
1237813	190
1237820	202
1237832	318
1237833	168
1237855	184
1237860	188
1237869	206
1237871	205
1237872	275
1237899	214
1237928	199
1237929	241
1237948	140
1237950	197
1237963	190
1237972	447
1237983	441
1237984	193
1237992	167
1237996	195
1238002	194
1238007	394
1238008	253
1238010	272
1238013	249
1238014	317
1238053	238
1238067	199
1238071	210
1238072	226
1238074	270
1238076	241
1238081	231
1238082	187
1238093	208
1238097	209
1238101	196
1238132	193
1238142	220
1238165	178
1238169	347
1238181	253
1238184	187
1238190	186
1238207	347
1238217	196
1238225	207
1238232	231
1238233	293
1238252	217
1238253	180
1238268	335
1238278	196
1238306	183
1238308	171
1238312	233
1238329	402
1238330	99
1238336	421
1238353	237
1238365	187
1238389	319
1238396	266
1238406	392
1238419	209
1238425	178
1238436	323
1238438	225
1238449	300
1238461	247
1238470	197
1238474	244
1238491	196
1238494	176
1238521	248
1238541	377
1238543	205
1238545	206
1238552	564
1238641	201
1238644	193
1238651	180
1238664	200
1238673	256
1238676	220
1238677	304
1238713	187
1238733	233
1238735	249
1238738	193
1238742	224
1238748	230
1238752	246
1238754	452
1238769	255
1238781	246
1238789	143
1238790	211
1238814	224
1238820	210
1238846	187
1238851	209
1238859	264
1238871	168
1238874	246
1238898	205
1238913	321
1238917	474
1238928	237
1238930	221
1238933	567
1238940	201
1238953	520
1238958	214
1238984	156
1238986	242
1239005	174
1239016	293
1239018	190
1239029	404
1239039	380
1239043	343
1239054	532
1239056	338
1239081	221
1239083	259
1239086	235
1239090	199
1239091	161
1239099	187
1239103	342
1239109	182
1239119	190
1239134	296
1239142	180
1239144	192
1239146	700
1239151	317
1239163	229
1239166	190
1239171	187
1239179	603
1239197	176
1239200	283
1239215	328
1239220	189
1239223	241
1239224	270
1239228	272
1239242	174
1239259	217
1239292	175
1239298	222
1239311	202
1239330	255
1239335	184
1239340	181
1239348	208
1239360	331
1239361	172
1239370	221
1239374	213
1239376	187
1239378	191
1239383	250
1239415	219
1239431	140
1239447	200
1239480	187
1239483	210
1239485	206
1239492	255
1239503	223
1239514	219
1239518	156
1239561	194
1239569	281
1239577	190
1239588	178
1239683	357
1239686	200
1239715	199
1239716	235
1239718	357
1239722	188
1239728	187
1239745	180
1239754	174
1239759	243
1239791	193
1239792	201
1239810	223
1239812	430
1239819	170
1239821	215
1239822	205
1239826	354
1239827	202
1239860	231
1239867	223
1239868	232
1239870	182
1239888	183
1239894	177
1239912	186
1239927	276
1239930	439
1239945	181
1239946	186
